Date,Open,High,Low,Close,Adj Close,Volume,stock_name
2017-02-13,18.049334,18.719334,18.034,18.706667,18.706667,105444000,tesla
2017-02-14,18.601999,19.159332,18.573999,18.732,18.732,110178000,tesla
2017-02-15,18.666668,18.816,18.429333,18.650667,18.650667,74218500,tesla
2017-02-16,18.506666,18.666668,17.9,17.93,17.93,106159500,tesla
2017-02-17,17.719999,18.192667,17.610001,18.148666,18.148666,93856500,tesla
2017-02-21,18.363333,18.76,18.267332,18.492666,18.492666,85150500,tesla
2017-02-22,18.687332,18.896667,18.173332,18.233999,18.233999,131325000,tesla
2017-02-23,17.6,17.643999,17.037333,17.066,17.066,223728000,tesla
2017-02-24,16.844,17.216667,16.68,17.133333,17.133333,122574000,tesla
2017-02-27,16.544666,16.557333,16.134001,16.415333,16.415333,171912000,tesla
2017-02-28,16.279333,16.733334,16.26,16.666,16.666,91171500,tesla
2017-03-01,16.945333,16.99,16.607332,16.667999,16.667999,72142500,tesla
2017-03-02,16.647333,16.885332,16.551332,16.698668,16.698668,50277000,tesla
2017-03-03,16.716,16.793333,16.6,16.771334,16.771334,43791000,tesla
2017-03-06,16.527332,16.780001,16.500668,16.747334,16.747334,50332500,tesla
2017-03-07,16.794666,16.926001,16.554667,16.572666,16.572666,51892500,tesla
2017-03-08,16.466667,16.671333,16.354668,16.458,16.458,55878000,tesla
2017-03-09,16.508667,16.577333,16.200001,16.326668,16.326668,58189500,tesla
2017-03-10,16.414,16.433332,16.200001,16.246,16.246,45994500,tesla
2017-03-13,16.321333,16.456667,16.185333,16.411333,16.411333,45339000,tesla
2017-03-14,16.407333,17.208,16.401333,17.200001,17.200001,113976000,tesla
2017-03-15,17.133333,17.4,16.951332,17.048668,17.048668,79962000,tesla
2017-03-16,17.493334,17.716667,17.270666,17.469999,17.469999,106983000,tesla
2017-03-17,17.6,17.688667,17.413334,17.433332,17.433332,97462500,tesla
2017-03-20,17.373333,17.636667,17.254667,17.461332,17.461332,54214500,tesla
2017-03-21,17.521999,17.653334,16.682667,16.712,16.712,103629000,tesla
2017-03-22,16.770666,17.004667,16.700666,17.000668,17.000668,60889500,tesla
2017-03-23,17.025999,17.177999,16.886667,16.985332,16.985332,49803000,tesla
2017-03-24,17.046667,17.592667,17.000668,17.544001,17.544001,84709500,tesla
2017-03-27,17.373333,18.038,17.316668,18.014668,18.014668,93462000,tesla
2017-03-28,18.468,18.712,18.333332,18.496668,18.496668,119814000,tesla
2017-03-29,18.556,18.639999,18.369333,18.492001,18.492001,55143000,tesla
2017-03-30,18.535999,18.799999,18.480667,18.528,18.528,62226000,tesla
2017-03-31,18.582001,18.645332,18.421333,18.553333,18.553333,49419000,tesla
2017-04-03,19.126667,19.933332,18.972,19.901333,19.901333,208329000,tesla
2017-04-04,19.792667,20.320667,19.635332,20.246668,20.246668,152019000,tesla
2017-04-05,20.136,20.325333,19.613333,19.666668,19.666668,118213500,tesla
2017-04-06,19.792,20.129333,19.606667,19.913334,19.913334,82809000,tesla
2017-04-07,19.833332,20.179333,19.809999,20.169333,20.169333,68694000,tesla
2017-04-10,20.610001,20.915333,20.580667,20.826,20.826,114967500,tesla
2017-04-11,20.892,20.898001,20.366667,20.580667,20.580667,85869000,tesla
2017-04-12,20.422667,20.563334,19.754667,19.789333,19.789333,90760500,tesla
2017-04-13,19.780001,20.492666,19.686666,20.266666,20.266666,139269000,tesla
2017-04-17,20.18,20.266666,19.912001,20.096001,20.096001,62080500,tesla
2017-04-18,19.98,20.056,19.860001,20.016666,20.016666,45535500,tesla
2017-04-19,20.164,20.441334,20.140667,20.368,20.368,58470000,tesla
2017-04-20,20.434,20.610001,20.015333,20.167334,20.167334,92241000,tesla
2017-04-21,20.133333,20.426666,20.028,20.373333,20.373333,67647000,tesla
2017-04-24,20.614668,20.703333,20.401333,20.535334,20.535334,76252500,tesla
2017-04-25,20.533333,20.931999,20.390667,20.919333,20.919333,101065500,tesla
2017-04-26,20.824667,20.966667,20.6,20.677999,20.677999,70425000,tesla
2017-04-27,20.779333,20.872667,20.5,20.575333,20.575333,52029000,tesla
2017-04-28,20.655333,20.986668,20.533333,20.938,20.938,67582500,tesla
2017-05-01,20.992001,21.816668,20.987333,21.521999,21.521999,132444000,tesla
2017-05-02,21.6,21.844,21.104,21.259333,21.259333,80742000,tesla
2017-05-03,21.177999,21.435333,20.696667,20.734667,20.734667,107001000,tesla
2017-05-04,20.496,20.518,19.384001,19.697332,19.697332,212280000,tesla
2017-05-05,19.866667,20.57,19.786667,20.556667,20.556667,122659500,tesla
2017-05-08,20.726667,20.919333,20.388,20.479334,20.479334,105097500,tesla
2017-05-09,20.625334,21.466,20.606667,21.417334,21.417334,145147500,tesla
2017-05-10,21.437332,21.700001,21.208,21.681334,21.681334,86124000,tesla
2017-05-11,21.559999,21.733334,21.306667,21.540001,21.540001,71307000,tesla
2017-05-12,21.698668,21.799999,21.435333,21.653999,21.653999,61824000,tesla
2017-05-15,21.225332,21.346666,20.835333,21.058666,21.058666,114330000,tesla
2017-05-16,21.172667,21.337334,21.009333,21.134001,21.134001,62287500,tesla
2017-05-17,20.959333,20.975332,20.366667,20.407333,20.407333,100678500,tesla
2017-05-18,20.466667,20.929333,20.354,20.870667,20.870667,84807000,tesla
2017-05-19,21.033333,21.1,20.68,20.722,20.722,70314000,tesla
2017-05-22,20.853333,20.958,20.453333,20.690001,20.690001,64938000,tesla
2017-05-23,20.697332,20.715334,20.232,20.257334,20.257334,64776000,tesla
2017-05-24,20.434,20.733334,20.360001,20.681334,20.681334,75499500,tesla
2017-05-25,20.734667,21.131332,20.520666,21.122,21.122,75210000,tesla
2017-05-26,21.152,21.699333,21.087334,21.676001,21.676001,117033000,tesla
2017-05-30,21.733334,22.418667,21.717333,22.34,22.34,116743500,tesla
2017-05-31,22.512667,22.859333,22.344,22.733999,22.733999,149451000,tesla
2017-06-01,22.933332,22.992001,22.486,22.691334,22.691334,114120000,tesla
2017-06-02,22.651333,22.858667,22.395332,22.656668,22.656668,83853000,tesla
2017-06-05,22.566668,23.229334,22.280666,23.154667,23.154667,101766000,tesla
2017-06-06,22.98,23.966,22.664667,23.523333,23.523333,166302000,tesla
2017-06-07,23.756001,24.033333,23.676001,23.976667,23.976667,140970000,tesla
2017-06-08,24.25,24.793333,24.014668,24.666668,24.666668,135922500,tesla
2017-06-09,24.961332,25.124666,23.653334,23.821333,23.821333,258921000,tesla
2017-06-12,23.865999,24.299999,23.374666,23.934,23.934,157765500,tesla
2017-06-13,24.507999,25.066668,24.440666,25.063334,25.063334,177118500,tesla
2017-06-14,25.406,25.616667,25.087334,25.377333,25.377333,192276000,tesla
2017-06-15,24.833332,25.030666,24.432667,25.022667,25.022667,156397500,tesla
2017-06-16,25.198668,25.200666,24.673332,24.76,24.76,100965000,tesla
2017-06-19,25.0,25.113333,24.52,24.653334,24.653334,98239500,tesla
2017-06-20,25.111334,25.258667,24.648666,24.816,24.816,111580500,tesla
2017-06-21,24.956667,25.132668,24.534666,25.093332,25.093332,73848000,tesla
2017-06-22,25.199333,25.666668,24.904667,25.507334,25.507334,112947000,tesla
2017-06-23,25.496668,25.799334,25.290001,25.563334,25.563334,96687000,tesla
2017-06-26,25.779333,25.796667,24.873333,25.166,25.166,99061500,tesla
2017-06-27,25.093332,25.093332,24.134666,24.158001,24.158001,104946000,tesla
2017-06-28,24.445333,24.782667,24.167999,24.749332,24.749332,94537500,tesla
2017-06-29,24.707333,24.733334,23.606667,24.049999,24.049999,123315000,tesla
2017-06-30,24.247334,24.451332,23.974667,24.107332,24.107332,87727500,tesla
2017-07-03,24.682667,24.756666,23.433332,23.507999,23.507999,94581000,tesla
2017-07-05,23.146667,23.149332,21.755333,21.806,21.806,255700500,tesla
2017-07-06,21.150667,21.386,20.42,20.588667,20.588667,289867500,tesla
2017-07-07,20.9,21.133333,20.492001,20.881332,20.881332,212653500,tesla
2017-07-10,20.860001,21.195999,20.208668,21.07,21.07,207313500,tesla
2017-07-11,21.066668,21.818666,20.953333,21.814667,21.814667,173391000,tesla
2017-07-12,22.026667,22.206667,21.633333,21.968,21.968,155191500,tesla
2017-07-13,22.007334,22.106667,21.331333,21.560667,21.560667,128917500,tesla
2017-07-14,21.546,21.894667,21.414667,21.851999,21.851999,84378000,tesla
2017-07-17,21.702667,21.806667,20.896667,21.304667,21.304667,148153500,tesla
2017-07-18,21.166668,21.941999,21.044001,21.882668,21.882668,95605500,tesla
2017-07-19,21.882,22.110001,21.548,21.684,21.684,95355000,tesla
2017-07-20,21.793333,22.014668,21.613333,21.994667,21.994667,77493000,tesla
2017-07-21,21.964001,22.084,21.719999,21.893333,21.893333,73524000,tesla
2017-07-24,22.016001,22.893333,22.000668,22.834667,22.834667,129556500,tesla
2017-07-25,23.0,23.040001,22.276667,22.639999,22.639999,104838000,tesla
2017-07-26,22.690666,23.033333,22.541332,22.923332,22.923332,72312000,tesla
2017-07-27,23.066668,23.166668,21.752666,22.297333,22.297333,124536000,tesla
2017-07-28,22.459333,22.639999,22.167334,22.337999,22.337999,73206000,tesla
2017-07-31,22.366667,22.766001,21.402666,21.564667,21.564667,128026500,tesla
2017-08-01,21.533333,21.629999,21.075333,21.304667,21.304667,124546500,tesla
2017-08-02,21.262667,21.808001,20.747999,21.726,21.726,196372500,tesla
2017-08-03,23.021999,23.333332,22.876667,23.139334,23.139334,203025000,tesla
2017-08-04,23.133333,23.818001,22.886667,23.794001,23.794001,139033500,tesla
2017-08-07,23.823334,23.965334,23.516666,23.677999,23.677999,94867500,tesla
2017-08-08,23.835333,24.572001,23.826668,24.348,24.348,111747000,tesla
2017-08-09,24.066668,24.666668,23.93,24.235332,24.235332,103381500,tesla
2017-08-10,24.106667,24.443333,23.643999,23.693333,23.693333,106393500,tesla
2017-08-11,23.798,24.084,23.574667,23.858,23.858,65487000,tesla
2017-08-14,24.308666,24.510668,24.173332,24.253332,24.253332,67788000,tesla
2017-08-15,24.346666,24.365999,23.958,24.155333,24.155333,46276500,tesla
2017-08-16,24.200001,24.433332,24.167999,24.194,24.194,51207000,tesla
2017-08-17,24.080667,24.219999,23.439333,23.461332,23.461332,75415500,tesla
2017-08-18,23.527332,23.6,23.053333,23.164,23.164,81123000,tesla
2017-08-21,23.054667,23.054667,22.123333,22.524,22.524,97431000,tesla
2017-08-22,22.742001,22.816,22.491333,22.756666,22.756666,64830000,tesla
2017-08-23,22.599333,23.566,22.553333,23.518,23.518,74317500,tesla
2017-08-24,23.501333,23.777332,23.316,23.528667,23.528667,68770500,tesla
2017-08-25,23.615999,23.712667,23.153334,23.203333,23.203333,52260000,tesla
2017-08-28,23.152,23.156668,22.648001,23.044001,23.044001,56460000,tesla
2017-08-29,22.632,23.27,22.583332,23.157333,23.157333,61105500,tesla
2017-08-30,23.311333,23.564667,23.133333,23.545334,23.545334,51193500,tesla
2017-08-31,23.57,23.896,23.521334,23.726667,23.726667,61092000,tesla
2017-09-01,23.741333,23.839333,23.579332,23.693333,23.693333,45742500,tesla
2017-09-05,23.586666,23.699333,23.059334,23.306,23.306,57526500,tesla
2017-09-06,23.299999,23.398666,22.770666,22.968666,22.968666,61371000,tesla
2017-09-07,23.065332,23.498667,22.896667,23.374001,23.374001,63588000,tesla
2017-09-08,23.266001,23.318666,22.82,22.893333,22.893333,48952500,tesla
2017-09-11,23.423332,24.247334,23.333332,24.246,24.246,115006500,tesla
2017-09-12,24.299334,24.584,24.026667,24.183332,24.183332,89593500,tesla
2017-09-13,24.254667,24.538,23.972668,24.415333,24.415333,62778000,tesla
2017-09-14,24.288668,25.197332,24.175333,25.176001,25.176001,108037500,tesla
2017-09-15,24.967333,25.333332,24.846666,25.320667,25.320667,81307500,tesla
2017-09-18,25.35,25.974001,25.178667,25.666668,25.666668,107820000,tesla
2017-09-19,25.333332,25.492666,24.904667,25.006666,25.006666,96778500,tesla
2017-09-20,24.866667,25.216667,24.738001,24.927334,24.927334,73786500,tesla
2017-09-21,24.993334,25.122,24.300667,24.431999,24.431999,69273000,tesla
2017-09-22,24.432667,24.66,23.392,23.406,23.406,122391000,tesla
2017-09-25,23.543333,23.831333,22.858667,22.999332,22.999332,114088500,tesla
